;ENERGYSTARScore;LargestPropertyUseType;TotalGHGEmissions;SiteEnergyUse(kBtu);NumberofFloors;NumberofBuildings;PrimaryPropertyType;Longitude;Latitude;BuildingType;DataYear;CouncilDistrictCode;Neighborhood;YearBuilt;PropertyGFATotal;SiteEnergyUse(kBtu)_trans;TotalGHGEmissions_trans
4866;17.0;Multifamily Housing;27.69;3971959.75;12.0;1.0;High-Rise Multifamily;-122.32444;47.62464;Multifamily HR (10+);2016;3;EAST;1970;97160;0.6355895532706712;-0.062476711070071606
4867;51.0;Multifamily Housing;52.79;1258978.375;4.0;1.0;Low-Rise Multifamily;-122.3098;47.61991;Multifamily LR (1-4);2016;3;Central;1929;23875;-0.4005910108443047;0.36873229839590405
4868;67.8;Multifamily Housing;3.38;485122.4063;4.0;1.0;Low-Rise Multifamily;-122.40606000000001;47.67334;Multifamily LR (1-4);2016;6;BALLARD;1999;28467;-1.4411091764410933;-1.6004709979912755
4869;71.0;Office;59.24;2282551.25;3.0;1.0;Small- and Mid-Sized Office;-122.35541;47.65103;NonResidential;2016;6;LAKE UNION;1989;48924;0.1629510205158064;0.4438817338264235
4870;67.2;Multifamily Housing;11.51;914488.625;6.0;1.0;Mid-Rise Multifamily;-122.35636000000001;47.62177;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;2001;22551;-0.7295101077517523;-0.67895278846516
4871;70.4;Multifamily Housing;37.54;943183.3125;2.0;1.0;Low-Rise Multifamily;-122.32866999999999;47.63794;Multifamily LR (1-4);2016;4;LAKE UNION;1989;21643;-0.6968820063422901;0.14316038763480948
4872;89.0;Multifamily Housing;10.17;585077.125;4.0;1.0;Low-Rise Multifamily;-122.35333999999999;47.62657;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1994;26964;-1.2222260049067932;-0.7687387427260819
4873;62.2;Multifamily Housing;30.78;3375091.5;8.0;1.0;Mid-Rise Multifamily;-122.3489;47.613859999999995;Multifamily MR (5-9);2016;7;DOWNTOWN;1998;139301;0.50156093311649;0.009469181502300932
4874;88.0;Office;11.17;1602084.375;4.0;1.0;Small- and Mid-Sized Office;-122.32562;47.64168;NonResidential;2016;4;LAKE UNION;1959;50333;-0.16496001169539637;-0.7006374121710849
4875;51.6;Office;17.57;2520483.25;4.0;1.0;Small- and Mid-Sized Office;-122.32553;47.6404;NonResidential;2016;4;LAKE UNION;1986;57432;0.2510841118632687;-0.3775220278291224
4876;74.6;Office;4.65;666740.3125;3.0;1.0;Small- and Mid-Sized Office;-122.32557;47.63995;NonResidential;2016;4;LAKE UNION;1969;25912;-1.073923270799321;-1.3534595331704384
4877;73.0;Office;13.91;1994967.75;3.0;1.0;Small- and Mid-Sized Office;-122.32625;47.64113;NonResidential;2016;4;LAKE UNION;2000;57132;0.04068496535257189;-0.5429588249482207
4878;21.0;Multifamily Housing;44.19;2765612.25;6.0;1.0;Mid-Rise Multifamily;-122.37544;47.545390000000005;Multifamily MR (5-9);2016;1;DELRIDGE;1968;49510;0.3321506010176071;0.2516965823279071
4879;24.0;Multifamily Housing;7.21;1034808.875;3.0;1.0;Low-Rise Multifamily;-122.37605;47.54371;Multifamily LR (1-4);2016;1;DELRIDGE;1977;23664;-0.6000643430969789;-1.0220860206256053
4880;55.0;Multifamily Housing;7.83;1123073.25;3.0;1.0;Low-Rise Multifamily;-122.37377;47.54733;Multifamily LR (1-4);2016;1;DELRIDGE;2006;42169;-0.5159321944488282;-0.9608093374852249
4881;76.0;Multifamily Housing;44.97;1934971.0;4.0;1.0;Low-Rise Multifamily;-122.37348999999999;47.54634;Multifamily LR (1-4);2016;1;DELRIDGE;2006;56334;0.012542456928450975;0.26327254002744443
4882;96.0;Senior Care Community;25.11;5121586.0;3.0;1.0;Senior Care Community;-122.3734;47.54542;Multifamily LR (1-4);2016;1;DELRIDGE;2008;144682;0.8370514157761102;-0.12943161186895377
4883;52.0;Worship Facility;26.73;968026.3125;2.0;1.0;Worship Facility;-122.35486999999999;47.52172;NonResidential;2016;1;DELRIDGE;1957;24224;-0.6695671046195191;-0.08658269633710494
4884;78.0;Worship Facility;13.12;400770.9063;1.0;1.0;Worship Facility;-122.35489;47.519890000000004;NonResidential;2016;1;DELRIDGE;1963;23706;-1.6720850352833558;-0.5847651607646408
4885;53.0;Multifamily Housing;54.67;1406687.5;5.0;1.0;Mid-Rise Multifamily;-122.35361;47.62742;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;1963;27288;-0.2908450521280539;0.39160449128349156
4886;55.4;Non-Refrigerated Warehouse;13.7;1964681.25;1.0;1.0;Warehouse;-122.31703999999999;47.5465;NonResidential;2016;2;GREATER DUWAMISH;1963;31900;0.026605496825031074;-0.5538202686508502
4887;37.6;Social/Meeting Hall;178.86;3835202.0;1.0;1.0;Other;-122.38786999999999;47.5219;NonResidential;2016;1;SOUTHWEST;1917;49066;0.60708469706548;1.1363760442026039
4888;41.4;Worship Facility;61.3;1686262.25;3.0;1.0;Worship Facility;-122.38688;47.52097;NonResidential;2016;1;SOUTHWEST;1952;30740;-0.11620858671469597;0.466057916323134
4889;72.0;Multifamily Housing;5.46;783104.125;4.0;1.0;Low-Rise Multifamily;-122.26961000000001;47.524809999999995;Multifamily LR (1-4);2016;2;SOUTHEAST;1962;21540;-0.8961036998301037;-1.2310384716491125
4890;32.0;Multifamily Housing;88.58;12549118.0;2.0;1.0;Low-Rise Multifamily;-122.26466;47.52175;Multifamily LR (1-4);2016;2;SOUTHEAST;1947;332900;1.4774532415747454;0.7017824613594382
4891;97.0;Supermarket/Grocery Store;55.86;2842819.5;1.0;1.0;Supermarket / Grocery Store;-122.26921999999999;47.52262;NonResidential;2016;2;SOUTHEAST;1959;67450;0.3559387370218417;0.40565324550523874
4892;4.0;Multifamily Housing;80.06;3996541.5;6.0;1.0;Mid-Rise Multifamily;-122.34633999999998;47.64163;Multifamily MR (5-9);2016;7;MAGNOLIA / QUEEN ANNE;2006;67796;0.6405902021943172;0.6375865664116003
4893;84.0;Multifamily Housing;88.1;3608955.75;4.0;1.0;Low-Rise Multifamily;-122.34575;47.64115;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1987;120693;0.5571848984146234;0.6983440232286761
4894;85.0;Non-Refrigerated Warehouse;6.16;882896.5;1.0;1.0;Warehouse;-122.37507;47.656490000000005;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1948;46970;-0.766862113846329;-1.139913608059434
4895;68.2;Non-Refrigerated Warehouse;16.04;1035554.688;1.0;1.0;Warehouse;-122.37581999999999;47.6331;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1931;47554;-0.5993183362384791;-0.441750140396742
4896;100.0;Office;60.57;1234095.5;2.0;1.0;Small- and Mid-Sized Office;-122.37428;47.63063;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1979;43016;-0.4205749028814231;0.45829140243649663
4897;77.8;Other;22.29;1055033.0;1.0;1.0;Mixed Use Property;-122.37411999999999;47.630340000000004;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1931;24196;-0.5800567798047405;-0.21156089898906252
4898;98.0;Office;24.76;638507.125;2.0;1.0;Small- and Mid-Sized Office;-122.37387;47.63128;NonResidential;2016;7;MAGNOLIA / QUEEN ANNE;1940;20671;-1.1226451247870672;-0.13907578317118105
4899;46.0;Multifamily Housing;4.98;713893.1875;2.0;1.0;Low-Rise Multifamily;-122.31115;47.60194;Multifamily LR (1-4);2016;3;CENTRAL;1985;24150;-0.9977530129681186;-1.301033633014971
4900;57.0;Non-Refrigerated Warehouse;14.36;499828.5938;1.0;1.0;Warehouse;-122.33356;47.58065;NonResidential;2016;2;GREATER DUWAMISH;1927;21600;-1.405716133506962;-0.5202609410533396
4901;87.6;Multifamily Housing;3.07;440242.8125;5.0;1.0;Mid-Rise Multifamily;-122.32383999999999;47.613929999999996;Multifamily MR (5-9);2016;3;EAST;1999;30418;-1.5574925904626378;-1.675973307568783
4902;63.6;Multifamily Housing;39.57;1131615.125;4.0;1.0;Low-Rise Multifamily;-122.3665;47.62812;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;2000;21754;-0.5082072097522842;0.17833395635750574
4903;33.0;Multifamily Housing;18.95;899266.125;3.0;1.0;Low-Rise Multifamily;-122.39806999999999;47.67472;Multifamily LR (1-4);2016;6;BALLARD;1997;29378;-0.747314354280843;-0.32450653309168853
4904;14.0;Worship Facility;6.04;866126.375;1.0;1.0;Worship Facility;-122.37416999999999;47.50959;NonResidential;2016;1;SOUTHWEST;1977;35844;-0.7873373647434622;-1.1547260826989922
4905;85.0;Office;18.87;1639136.25;3.0;1.0;Small- and Mid-Sized Office;-122.34172;47.661159999999995;NonResidential;2016;4;LAKE UNION;1916;31774;-0.14313724253146795;-0.32746596547694024
4906;79.0;Multifamily Housing;79.53;2917787.5;4.0;1.0;Low-Rise Multifamily;-122.3435;47.66124;Multifamily LR (1-4);2016;4;LAKE UNION;2006;106218;0.37831743239376403;0.6333554874760781
4907;31.0;Multifamily Housing;151.95;7564643.0;5.0;1.0;Mid-Rise Multifamily;-122.34149;47.66032;Multifamily MR (5-9);2016;4;LAKE UNION;1997;217146;1.1286111281136495;1.0372962566831332
4908;75.0;Multifamily Housing;6.43;921786.375;2.0;1.0;Low-Rise Multifamily;-122.30599;47.692479999999996;Multifamily LR (1-4);2016;5;NORTH;1979;33852;-0.721098416368073;-1.1076796661377928
4909;76.6;Multifamily Housing;3.52;505601.0;3.0;1.0;Low-Rise Multifamily;-122.37756999999999;47.69084;Multifamily LR (1-4);2016;6;BALLARD;1976;20599;-1.3921586813156215;-1.5687585283962737
4910;21.0;Multifamily Housing;17.41;2496807.5;11.0;1.0;High-Rise Multifamily;-122.32441999999999;47.62395;Multifamily HR (10+);2016;3;EAST;1965;66150;0.24276383796667222;-0.38395404606672595
4911;24.0;Multifamily Housing;5.7;817695.6875;3.0;1.0;Low-Rise Multifamily;-122.31336999999999;47.62339;Multifamily LR (1-4);2016;3;EAST;1926;29896;-0.8492028654762541;-1.1984602231999297
4912;81.0;Multifamily Housing;7.85;1125886.625;3.0;1.0;Low-Rise Multifamily;-122.32627;47.69812;Multifamily LR (1-4);2016;5;NORTH;1984;49291;-0.5133802263041174;-0.9589196586436001
4913;85.0;Multifamily Housing;18.34;2630929.5;10.0;1.0;High-Rise Multifamily;-122.30931000000001;47.60042;Multifamily HR (10+);2016;3;CENTRAL;1972;97978;0.2887135161056228;-0.3474161517002908
4914;97.0;Multifamily Housing;290.88;9977330.0;6.0;1.0;Mid-Rise Multifamily;-122.30875;47.59938;Multifamily MR (5-9);2016;3;CENTRAL;2008;371442;1.323368089068951;1.4257217987314939
4915;79.0;Multifamily Housing;3.53;505949.0938;4.0;1.0;Low-Rise Multifamily;-122.3429;47.64069;Multifamily LR (1-4);2016;7;MAGNOLIA / QUEEN ANNE;1964;21608;-1.3913469792736346;-1.5665449779438543
4916;90.0;Multifamily Housing;25.13;905926.875;3.0;1.0;Low-Rise Multifamily;-122.39256;47.690690000000004;Multifamily LR (1-4);2016;6;BALLARD;1991;33733;-0.7394804456037685;-0.12888484771252115
4917;19.0;Non-Refrigerated Warehouse;4.95;709990.8125;1.0;1.0;Warehouse;-122.33872;47.561209999999996;NonResidential;2016;2;GREATER DUWAMISH;1953;26094;-1.0038281934967497;-1.3056444546584705
4918;68.0;Office;7.56;1084553.75;2.0;1.0;Small- and Mid-Sized Office;-122.33872;47.561209999999996;NonResidential;2016;2;GREATER DUWAMISH;1983;23687;-0.5516516484392389;-0.9868352011708107
4919;20.0;Office;10.01;1435562.75;2.0;1.0;Small- and Mid-Sized Office;-122.33872;47.561209999999996;NonResidential;2016;2;GREATER DUWAMISH;1983;24221;-0.27098257094742506;-0.7802942054677694
4920;37.0;Office;37.51;5381105.0;2.0;1.0;Mixed Use Property;-122.34091000000001;47.60546;NonResidential;2016;7;DOWNTOWN;1900;71919;0.8751560159781201;0.1426255080366394
4921;54.0;Office;128.41;3999505.25;2.0;1.0;Small- and Mid-Sized Office;-122.34091000000001;47.60546;NonResidential;2016;7;DOWNTOWN;1900;32027;0.64119065980344;0.9339052690711259
4922;47.4;Office;19.56;2805826.0;3.0;1.0;Small- and Mid-Sized Office;-122.33663;47.6032;NonResidential;2016;7;DOWNTOWN;1906;32160;0.34463730115634406;-0.3023692192493616
4923;38.0;Other - Lodging/Residential;109.59;3540225.75;3.0;1.0;Other;-122.32538000000001;47.595490000000005;NonResidential;2016;2;GREATER DUWAMISH;1992;47836;0.5412899617339068;0.8355192789173205
4924;84.0;Office;50.07;2018385.75;3.0;1.0;Small- and Mid-Sized Office;-122.32111;47.58802;NonResidential;2016;2;GREATER DUWAMISH;1914;34425;0.05139937986984422;0.3340572303182567
4925;75.2;Multifamily Housing;178.97;4354499.0;7.0;1.0;Mid-Rise Multifamily;-122.31373;47.61308;Multifamily MR (5-9);2016;3;CENTRAL;2009;142586;0.7095382168977814;1.1367476583156844
4926;62.0;Multifamily Housing;19.7;803938.0;6.0;1.0;Mid-Rise Multifamily;-122.39347;47.58951;Multifamily MR (5-9);2016;1;SOUTHWEST;1993;29358;-0.8675701871954429;-0.29739226428379467
4927;89.2;Multifamily Housing;14.84;1712279.875;6.0;1.0;Mid-Rise Multifamily;-122.33338;47.623740000000005;Multifamily MR (5-9);2016;7;LAKE UNION;1999;92841;-0.10171989748492671;-0.49687011005921117
4928;5.0;Medical Office;13.67;1961581.5;3.0;1.0;Medical Office;-122.38643;47.572959999999995;NonResidential;2016;1;SOUTHWEST;1984;40304;0.025150042283706774;-0.5553863656656151
4929;11.0;Multifamily Housing;25.09;2594119.0;5.0;1.0;Mid-Rise Multifamily;-122.37576000000001;47.69494;Multifamily MR (5-9);2016;6;BALLARD;1981;82082;0.27638282553850063;-0.12997884003613352
4930;88.0;Multifamily Housing;40.96;1203400.5;4.0;1.0;Low-Rise Multifamily;-122.38978;47.56198;Multifamily LR (1-4);2016;1;SOUTHWEST;1995;33852;-0.44589286467176437;0.20132717223847305
4931;73.0;Multifamily Housing;91.53;4268054.0;13.0;1.0;High-Rise Multifamily;-122.33978;47.60805;Multifamily HR (10+);2016;7;DOWNTOWN;1985;154889;0.6935173751658614;0.7224881697439238
4932;80.0;Multifamily Housing;218.99;8819864.0;7.0;1.0;Mid-Rise Multifamily;-122.2916;47.57108;Multifamily MR (5-9);2016;2;SOUTHEAST;2004;193946;1.237826099435807;1.2579271697839545
4933;50.0;Distribution Center;42.45;1280263.75;1.0;1.0;Distribution Center;-122.32771000000001;47.52878;NonResidential;2016;1;GREATER DUWAMISH;1990;29619;-0.3838632353093457;0.2250694183449856
4934;67.0;Multifamily Housing;7.21;1034827.313;3.0;1.0;Low-Rise Multifamily;-122.31036;47.59769;Multifamily LR (1-4);2016;3;CENTRAL;1968;34846;-0.600045892645557;-1.0220860206256053
4935;47.0;K-12 School;54.24;1431784.0;2.0;1.0;K-12 School;-122.30601000000001;47.596920000000004;NonResidential;2016;3;CENTRAL;1922;21592;-0.2735548924317781;0.3864477810740568
4936;82.0;Multifamily Housing;13.05;1872413.0;6.0;0.0;Mid-Rise Multifamily;-122.31351000000001;47.60054;Multifamily MR (5-9);2016;3;CENTRAL;1980;62538;-0.01792136175288212;-0.588598114756283
4937;69.0;K-12 School;19.51;805643.5;2.0;1.0;K-12 School;-122.31992;47.69061;NonResidential;2016;5;NORTH;1931;23923;-0.8652731531064667;-0.3041559034766779
4938;47.0;Office;37.08;1748444.25;3.0;1.0;Small- and Mid-Sized Office;-122.31441000000001;47.599759999999996;NonResidential;2016;3;CENTRAL;1907;25200;-0.08200717792460947;0.13490844202721117
4939;80.0;Office;9.26;1328461.25;2.0;1.0;Small- and Mid-Sized Office;-122.31123999999998;47.59693;NonResidential;2016;3;CENTRAL;1963;28296;-0.3471707445899484;-0.8372191300431376
4940;83.4;Parking;10.65;1527695.5;5.0;1.0;Other;-122.3414;47.60791;Multifamily MR (5-9);2016;7;DOWNTOWN;1982;124260;-0.21063146666992974;-0.7352003746071931
4941;87.4;Multifamily Housing;10.95;1570758.25;6.0;1.0;Mid-Rise Multifamily;-122.30682;47.61727;Multifamily MR (5-9);2016;3;Central;1998;71597;-0.18388096556890862;-0.7150466033397989
4942;55.0;Office;22.48;1965075.625;3.0;1.0;Small- and Mid-Sized Office;-122.30514;47.61744;NonResidential;2016;3;CENTRAL;1999;31357;0.02679047679753946;-0.2056881097695137
4943;94.0;Distribution Center;8.07;1157976.5;1.0;1.0;Distribution Center;-122.33601000000002;47.55945;NonResidential;2016;2;GREATER DUWAMISH;1968;160000;-0.48479455647242087;-0.9384653481631055
4944;11.0;Non-Refrigerated Warehouse;174.62;4590246.5;1.0;1.0;Warehouse;-122.33627;47.55601;NonResidential;2016;2;GREATER DUWAMISH;1960;53550;0.7513863443308791;1.1218634324057712
4945;62.0;Non-Refrigerated Warehouse;67.05;1628540.0;1.0;1.0;Warehouse;-122.33743999999999;47.557159999999996;NonResidential;2016;2;GREATER DUWAMISH;1924;38412;-0.14931822387174734;0.5239905235528793
4946;84.4;Self-Storage Facility;3.8;545426.375;1.0;1.0;Self-Storage Facility;-122.33728;47.55662;NonResidential;2016;2;GREATER DUWAMISH;1930;25881;-1.3033449418174763;-1.5091790242525487
4947;76.0;Multifamily Housing;17.48;2506927.5;5.0;1.0;Mid-Rise Multifamily;-122.26481000000001;47.68195;Multifamily MR (5-9);2016;4;NORTHEAST;1979;91560;0.24633162966512062;-0.38113232406550007
4948;57.4;Multifamily Housing;6.56;941688.875;5.0;1.0;Mid-Rise Multifamily;-122.30297;47.59985;Multifamily MR (5-9);2016;3;CENTRAL;2001;23286;-0.6985521873142876;-1.0926700695935265
4949;72.0;Multifamily Housing;6.87;985966.625;4.0;1.0;Low-Rise Multifamily;-122.35503999999999;47.69644;Multifamily LR (1-4);2016;5;NORTHWEST;1989;37456;-0.6503517730765404;-1.0581200210027841
4950;63.0;Multifamily Housing;27.7;1802805.125;8.0;1.0;Mid-Rise Multifamily;-122.32771000000001;47.61815;Multifamily MR (5-9);2016;3;EAST;1963;50784;-0.05326476357853901;-0.06223031581042085
4951;40.0;Multifamily Housing;149.53;3356932.25;10.0;1.0;High-Rise Multifamily;-122.32303;47.61249;Multifamily HR (10+);2016;3;EAST;1960;38220;0.4970522448533641;1.0274836921530044
4952;46.0;Multifamily Housing;5.57;798322.375;4.0;1.0;Low-Rise Multifamily;-122.31048999999999;47.60838;Multifamily LR (1-4);2016;3;CENTRAL;1981;35251;-0.8751744230344749;-1.2159212858284372
4953;98.0;Office;19.61;655422.375;1.0;1.0;Small- and Mid-Sized Office;-122.32497;47.55498;NonResidential;2016;2;GREATER DUWAMISH;1953;24291;-1.0931563688853592;-0.3005873925921212
4954;5.0;Non-Refrigerated Warehouse;8.85;1269847.75;1.0;1.0;Warehouse;-122.32638999999999;47.55458;NonResidential;2016;2;GREATER DUWAMISH;1966;36544;-0.3920075713727858;-0.8704530794684983
4955;86.0;Multifamily Housing;22.93;953432.1875;4.0;1.0;Low-Rise Multifamily;-122.31716000000002;47.696459999999995;Multifamily LR (1-4);2016;5;NORTH;1999;35456;-0.685511502168772;-0.1919871549101694
4956;64.2;Non-Refrigerated Warehouse;51.1;1324092.125;1.0;1.0;Warehouse;-122.32092;47.583870000000005;NonResidential;2016;2;GREATER DUWAMISH;1949;20796;-0.3504316121490918;0.3474186748545704
4957;70.0;Distribution Center;17.04;659761.875;1.0;1.0;Distribution Center;-122.321;47.5822;NonResidential;2016;2;GREATER DUWAMISH;1947;21349;-1.0857359919367016;-0.3990724444246295
4958;33.0;Non-Refrigerated Warehouse;2.91;416885.5938;1.0;1.0;Warehouse;-122.32031;47.58082;NonResidential;2016;2;GREATER DUWAMISH;1936;38630;-1.623756246743384;-1.718187611346135
4959;21.2;Non-Refrigerated Warehouse;83.3;1832031.5;1.0;1.0;Warehouse;-122.32083;47.58032;NonResidential;2016;2;GREATER DUWAMISH;1950;20724;-0.038231951294185315;0.6628203120841276
4960;41.2;Manufacturing/Industrial Plant;33.1;4747403.5;1.0;1.0;Other;-122.32226000000001;47.5793;NonResidential;2016;2;GREATER DUWAMISH;1960;24109;0.7778971827252458;0.05860176002588251
4961;41.4;Refrigerated Warehouse;28.37;4069301.5;1.0;1.0;Refrigerated Warehouse;-122.32211000000001;47.581179999999996;NonResidential;2016;2;GREATER DUWAMISH;1955;25375;0.6551813102816706;-0.0459341250955124
4962;78.0;Non-Refrigerated Warehouse;21.5;764094.5;1.0;1.0;Warehouse;-122.32417;47.5829;Nonresidential COS;2016;2;GREATER DUWAMISH;1985;22803;-0.9229326601107748;-0.23656458575690154
4963;27.6;Office;157.07;4323672.0;1.0;1.0;Mixed Use Property;-122.32417;47.5829;Nonresidential COS;2016;2;GREATER DUWAMISH;1985;23100;0.7038685109604603;1.0575192238717994
4964;94.0;Refrigerated Warehouse;4.48;642645.1875;1.0;1.0;Refrigerated Warehouse;-122.32193000000001;47.58252;NonResidential;2016;2;GREATER DUWAMISH;1951;41550;-1.1153465477114677;-1.382036114830289
4965;42.4;Other;178.35;5804784.5;2.0;1.0;Other;-122.31898999999999;47.52305;NonResidential;2016;1;GREATER DUWAMISH;1994;54170;0.9329198210953782;1.1346499197147464
4966;49.0;K-12 School;102.35;2203758.5;2.0;1.0;K-12 School;-122.27978;47.55095;NonResidential;2016;2;SOUTHEAST;1912;42252;0.13134411864596404;0.7927749076040832
4967;36.2;Self-Storage Facility;13.87;863703.0;1.0;1.0;Self-Storage Facility;-122.28596;47.54514;NonResidential;2016;2;GREATER DUWAMISH;1955;23100;-0.7903348694152722;-0.5450141484480765
4968;96.0;Worship Facility;12.92;440419.1875;3.0;1.0;Worship Facility;-122.28302;47.5419;NonResidential;2016;2;SOUTHEAST;1981;22895;-1.5570081375512719;-0.5957749040427969
4969;58.2;Multifamily Housing;7.31;706879.5;3.0;1.0;Low-Rise Multifamily;-122.26961000000001;47.52888;Multifamily LR (1-4);2016;2;SOUTHEAST;1921;22170;-1.0087001964888023;-1.0118315017589388
4970;89.0;Multifamily Housing;4.13;592221.0;4.0;1.0;Low-Rise Multifamily;-122.26955;47.52827;Multifamily LR (1-4);2016;2;SOUTHEAST;1962;21640;-1.2083019327219242;-1.4446918954862147
4971;82.0;Multifamily Housing;59.7;2468322.5;4.0;1.0;Low-Rise Multifamily;-122.2696;47.529709999999994;Multifamily LR (1-4);2016;2;SOUTHEAST;2010;88043;0.23262902978297634;0.44890416389571297
4972;75.0;Multifamily Housing;312.6;9367205.0;7.0;1.0;Mid-Rise Multifamily;-122.29047;47.57059;Multifamily MR (5-9);2016;2;SOUTHEAST;2005;289471;1.2798333160969968;1.4677963401266918
4973;55.0;Multifamily Housing;7.15;1026041.125;4.0;1.0;Low-Rise Multifamily;-122.324;47.67561;Multifamily LR (1-4);2016;6;Northwest;1983;35577;-0.6088823029027437;-1.0283117016101784
4974;68.0;Multifamily Housing;5.74;823032.375;4.0;1.0;Low-Rise Multifamily;-122.34493;47.68124;Multifamily LR (1-4);2016;6;NORTHWEST;2009;41474;-0.842176140111119;-1.193172811175001
4975;59.0;Multifamily Housing;4.29;615327.8125;3.0;1.0;Low-Rise Multifamily;-122.31731;47.69522;Multifamily LR (1-4);2016;5;NORTH;1970;22045;-1.164588656053762;-1.415374285463724
4976;87.0;Multifamily Housing;5.53;793060.875;4.0;1.0;Low-Rise Multifamily;-122.30396;47.69175;Multifamily LR (1-4);2016;5;NORTHEAST;1990;37091;-0.8823567094446125;-1.2213813577948645
4977;96.0;Multifamily Housing;3.64;522791.0938;3.0;0.0;Low-Rise Multifamily;-122.30597;47.69321;Multifamily LR (1-4);2016;5;NORTH;1990;30110;-1.3528438736870239;-1.5426276545092863
4978;69.2;Self-Storage Facility;12.22;797170.3125;6.0;1.0;Self-Storage Facility;-122.30487;47.69316;NonResidential;2016;5;NORTHEAST;2006;48179;-0.8767422699829847;-0.6357904125924086
4979;81.0;Multifamily Housing;4.51;646505.1875;4.0;1.0;Low-Rise Multifamily;-122.30455;47.69744;Multifamily LR (1-4);2016;5;NORTHEAST;1970;25300;-1.1085882986710118;-1.3769101376624642
4980;84.8;Multifamily Housing;5.76;826416.5;4.0;1.0;Low-Rise Multifamily;-122.31728999999999;47.696940000000005;Multifamily LR (1-4);2016;5;NORTH;1993;26390;-0.8377481588195249;-1.190543801709373
4981;67.0;Non-Refrigerated Warehouse;18.03;808968.1875;1.0;1.0;Warehouse;-122.32555;47.592940000000006;NonResidential;2016;2;GREATER DUWAMISH;1937;52325;-0.860811808761251;-0.35937180302960364
4982;90.4;Repair Services (Vehicle, Shoe, Locksmith, etc);9.71;270838.5;4.0;1.0;Other;-122.32491;47.59322;NonResidential;2016;2;GREATER DUWAMISH;1920;20600;-2.17179491458076;-0.8025007454328188
4983;54.0;Other;405.05;21022288.0;0.0;10.0;Other;-122.32498000000001;47.59042;Campus;2016;2;GREATER DUWAMISH;1991;230971;1.8014956858239939;1.6175503423476592
4984;100.0;Retail Store;1.14;162960.0;1.0;1.0;Retail Store;-122.32396999999999;47.58698;NonResidential;2016;2;GREATER DUWAMISH;1944;25880;-2.874918302015386;-2.4816012016648186
4985;99.0;Non-Refrigerated Warehouse;12.55;819354.625;1.0;1.0;Warehouse;-122.32525;47.58336;NonResidential;2016;2;GREATER DUWAMISH;1960;45842;-0.8470127796396298;-0.6166299043009162
4986;86.6;Other;5.09;652991.6875;1.0;1.0;Other;-122.32321999999999;47.57936;NonResidential;2016;2;GREATER DUWAMISH;1972;31365;-1.0973381638575355;-1.2843768281154027
4987;87.2;Other;25.77;758008.875;1.0;1.0;Other;-122.32557;47.57959;NonResidential;2016;2;GREATER DUWAMISH;1910;32100;-0.9316886012240133;-0.11162891546560007
4988;20.0;Non-Refrigerated Warehouse;40.85;1167887.75;1.0;1.0;Warehouse;-122.32551000000001;47.57895;NonResidential;2016;2;GREATER DUWAMISH;1966;20520;-0.4761543766658407;0.19953806482593775
4989;12.0;Non-Refrigerated Warehouse;3.45;495481.0;1.0;1.0;Warehouse;-122.32563;47.57833;NonResidential;2016;2;GREATER DUWAMISH;1945;22972;-1.4160499194120286;-1.5844434312972386
4990;80.0;Non-Refrigerated Warehouse;8.7;523614.0938;1.0;1.0;Warehouse;-122.32501;47.57934;NonResidential;2016;2;GREATER DUWAMISH;1953;24990;-1.3510000723982394;-0.8830234405738964
4991;68.6;Retail Store;40.94;1318947.25;2.0;1.0;Retail Store;-122.32542;47.57667;NonResidential;2016;2;GREATER DUWAMISH;1951;24000;-0.35428779664154897;0.20100226088492293
4992;67.8;Non-Refrigerated Warehouse;95.93;3626431.5;1.0;1.0;Warehouse;-122.32732;47.56845;NonResidential;2016;2;GREATER DUWAMISH;1963;100386;0.5611694613018151;0.7520863776758604
4993;10.0;Distribution Center;17.29;735907.8125;1.0;1.0;Distribution Center;-122.32638;47.56758;NonResidential;2016;2;GREATER DUWAMISH;1966;24354;-0.9642004496119408;-0.38881951157606987
4994;58.0;Distribution Center;15.35;847419.375;1.0;1.0;Distribution Center;-122.32506000000001;47.56823;NonResidential;2016;2;GREATER DUWAMISH;1959;33600;-0.8107375498213442;-0.47288425860334177
4995;48.4;Manufacturing/Industrial Plant;51.27;1694930.375;1.0;1.0;Other;-122.32446000000002;47.56671;NonResidential;2016;2;GREATER DUWAMISH;1974;20819;-0.11135230824707654;0.3495963600402979
4996;44.0;Non-Refrigerated Warehouse;40.01;1429855.75;1.0;1.0;Warehouse;-122.32498999999999;47.5668;NonResidential;2016;2;GREATER DUWAMISH;1967;23296;-0.27487061002754143;0.18570423524104926
